actual_cost,date,items,quantity,row_id,Location_row_name
4879.54,2020/7/1,73,2356,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
5037.19,2020/7/1,75,2310,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
311.12,2020/7/1,5,140,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3251.38,2020/7/1,43,1540,W2U3Z,NHS NORTH WEST LONDON
1489.67,2020/7/1,31,728,X2C4Y,NHS KIRKLEES
5234.36,2020/8/1,89,2384,00L,NHS NORTHUMBERLAND
618.68,2020/8/1,9,308,00N,NHS SOUTH TYNESIDE
578.85,2020/8/1,10,280,00P,NHS SUNDERLAND
577.01,2020/8/1,10,266,00Q,NHS BLACKBURN WITH DARWEN
836.86,2020/8/1,9,420,00R,NHS BLACKPOOL
229.4,2020/8/1,3,112,00T,NHS BOLTON
623.48,2020/8/1,11,301,00V,NHS BURY
302.57,2020/8/1,5,140,00X,NHS CHORLEY AND SOUTH RIBBLE
1371.07,2020/8/1,8,576,00Y,NHS OLDHAM
2953.6,2020/8/1,46,1428,01A,NHS EAST LANCASHIRE
471.31,2020/8/1,12,231,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1052.18,2020/8/1,16,483,01E,NHS GREATER PRESTON
1126.11,2020/8/1,21,529,01G,NHS SALFORD
648.31,2020/8/1,6,336,01H,NHS NORTH CUMBRIA
125.25,2020/8/1,2,56,01J,NHS KNOWSLEY
1185.02,2020/8/1,19,522,01K,NHS MORECAMBE BAY
617.5,2020/8/1,10,285,01W,NHS STOCKPORT
234.08,2020/8/1,2,112,01X,NHS ST HELENS
192.69,2020/8/1,3,84,01Y,NHS TAMESIDE AND GLOSSOP
1674.54,2020/8/1,28,749,02A,NHS TRAFFORD
395.24,2020/8/1,4,168,02E,NHS WARRINGTON
273.04,2020/8/1,5,132,02G,NHS WEST LANCASHIRE
1224.62,2020/8/1,20,588,02H,NHS WIGAN BOROUGH
1005.09,2020/8/1,15,476,02M,NHS FYLDE AND WYRE
1225.34,2020/8/1,18,598,02P,NHS BARNSLEY
60.93,2020/8/1,1,28,02Q,NHS BASSETLAW
115.35,2020/8/1,2,56,02T,NHS CALDERDALE
832.49,2020/8/1,14,392,02X,NHS DONCASTER
2924.91,2020/8/1,45,1388,02Y,NHS EAST RIDING OF YORKSHIRE
382.24,2020/8/1,5,168,03F,NHS HULL
106.5,2020/8/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
60.93,2020/8/1,1,28,03K,NHS NORTH LINCOLNSHIRE
141.65,2020/8/1,2,56,03L,NHS ROTHERHAM
2662.94,2020/8/1,38,1232,03N,NHS SHEFFIELD
341.37,2020/8/1,6,168,03Q,NHS VALE OF YORK
1937.59,2020/8/1,33,952,03R,NHS WAKEFIELD
3149.1,2020/8/1,49,1520,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2420.56,2020/8/1,40,1154,04C,NHS LEICESTER CITY
3122.65,2020/8/1,48,1526,04V,NHS WEST LEICESTERSHIRE
104.15,2020/8/1,1,56,04Y,NHS CANNOCK CHASE
111.8,2020/8/1,2,60,05D,NHS EAST STAFFORDSHIRE
177.33,2020/8/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
121.86,2020/8/1,2,56,05V,NHS STAFFORD AND SURROUNDS
158.58,2020/8/1,3,84,05W,NHS STOKE ON TRENT
2437.86,2020/8/1,40,1190,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1055.34,2020/8/1,17,476,06K,NHS EAST AND NORTH HERTFORDSHIRE
1414.6,2020/8/1,19,728,06L,NHS IPSWICH AND EAST SUFFOLK
230.7,2020/8/1,3,112,06N,NHS HERTS VALLEYS
638.03,2020/8/1,11,310,06Q,NHS MID ESSEX
463.41,2020/8/1,10,224,06T,NHS NORTH EAST ESSEX
855.9,2020/8/1,13,420,07G,NHS THURROCK
2397.16,2020/8/1,33,1211,07H,NHS WEST ESSEX
894.95,2020/8/1,13,420,07K,NHS WEST SUFFOLK
520.44,2020/8/1,11,252,09D,NHS BRIGHTON AND HOVE
286.17,2020/8/1,4,140,10Q,NHS OXFORDSHIRE
208.31,2020/8/1,3,112,10R,NHS PORTSMOUTH
2360.69,2020/8/1,34,1148,11J,NHS DORSET
601.05,2020/8/1,9,266,11M,NHS GLOUCESTERSHIRE
2507.46,2020/8/1,40,1148,11N,NHS CORNWALL AND THE ISLES OF SCILLY
70.83,2020/8/1,1,28,11X,NHS SOMERSET
169.77,2020/8/1,3,84,12F,NHS WIRRAL
510.63,2020/8/1,8,224,13T,NHS NEWCASTLE GATESHEAD
1508.46,2020/8/1,25,728,14L,NHS MANCHESTER
425.95,2020/8/1,4,224,14Y,NHS BUCKINGHAMSHIRE
898.15,2020/8/1,11,428,15A,NHS BERKSHIRE WEST
276.13,2020/8/1,5,126,15E,NHS BIRMINGHAM AND SOLIHULL
907.46,2020/8/1,14,420,15F,NHS LEEDS
11294.01,2020/8/1,180,5234,15M,NHS DERBY AND DERBYSHIRE
952.2,2020/8/1,13,476,15N,NHS DEVON
740.53,2020/8/1,12,364,16C,NHS TEES VALLEY
2744.72,2020/8/1,41,1316,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1328.93,2020/8/1,21,616,26A,NHS NORFOLK AND WAVENEY
511.14,2020/8/1,8,252,27D,NHS CHESHIRE
1293.35,2020/8/1,20,616,36J,NHS BRADFORD DISTRICT AND CRAVEN
6281.9,2020/8/1,103,3076,36L,NHS SOUTH WEST LONDON
754.07,2020/8/1,12,364,42D,NHS NORTH YORKSHIRE
488.46,2020/8/1,7,238,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1217.82,2020/8/1,18,560,70F,NHS WEST SUSSEX
4689.77,2020/8/1,70,2268,71E,NHS LINCOLNSHIRE
4088.25,2020/8/1,62,1908,72Q,NHS SOUTH EAST LONDON
481.39,2020/8/1,8,240,78H,NHS NORTHAMPTONSHIRE
920.23,2020/8/1,15,448,84H,NHS COUNTY DURHAM
20390.29,2020/8/1,329,9704,91Q,NHS KENT AND MEDWAY
6349,2020/8/1,98,3002,92A,NHS SURREY HEARTLANDS
1095.97,2020/8/1,12,538,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
1486.28,2020/8/1,21,728,93C,NHS NORTH CENTRAL LONDON
1830.65,2020/8/1,30,896,97R,NHS EAST SUSSEX
282.78,2020/8/1,5,140,99A,NHS LIVERPOOL
615.27,2020/8/1,10,287,99C,NHS NORTH TYNESIDE
1267.83,2020/8/1,20,644,99E,NHS BASILDON AND BRENTWOOD
553.08,2020/8/1,10,280,99F,NHS CASTLE POINT AND ROCHFORD
828.33,2020/8/1,15,420,99G,NHS SOUTHEND
3143.11,2020/8/1,50,1498,A3A8R,NHS NORTH EAST LONDON
1137.9,2020/8/1,17,532,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4041.86,2020/8/1,70,1964,D2P2L,NHS BLACK COUNTRY
2406.22,2020/8/1,38,1127,D4U1Y,NHS FRIMLEY
4191.61,2020/8/1,73,1995,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4128.93,2020/8/1,61,1900,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
342.41,2020/8/1,5,168,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3403.43,2020/8/1,47,1652,W2U3Z,NHS NORTH WEST LONDON
929.68,2020/8/1,20,448,X2C4Y,NHS KIRKLEES
5326.14,2020/9/1,98,2436,00L,NHS NORTHUMBERLAND
873.59,2020/9/1,14,420,00N,NHS SOUTH TYNESIDE
509.77,2020/9/1,9,252,00P,NHS SUNDERLAND
575.27,2020/9/1,10,266,00Q,NHS BLACKBURN WITH DARWEN
669.91,2020/9/1,8,336,00R,NHS BLACKPOOL
386.46,2020/9/1,8,189,00T,NHS BOLTON
587.8,2020/9/1,10,280,00V,NHS BURY
195.83,2020/9/1,3,84,00X,NHS CHORLEY AND SOUTH RIBBLE
1247.79,2020/9/1,11,582,00Y,NHS OLDHAM
2715.68,2020/9/1,42,1316,01A,NHS EAST LANCASHIRE
491.75,2020/9/1,10,223,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
905.25,2020/9/1,16,428,01E,NHS GREATER PRESTON
1194,2020/9/1,20,560,01G,NHS SALFORD
853.49,2020/9/1,9,420,01H,NHS NORTH CUMBRIA
195.84,2020/9/1,3,84,01J,NHS KNOWSLEY
1276.55,2020/9/1,21,567,01K,NHS MORECAMBE BAY
60.86,2020/9/1,1,28,01T,NHS SOUTH SEFTON
569.85,2020/9/1,10,266,01W,NHS STOCKPORT
253.28,2020/9/1,2,112,01X,NHS ST HELENS
280.12,2020/9/1,6,126,01Y,NHS TAMESIDE AND GLOSSOP
1514.09,2020/9/1,26,674,02A,NHS TRAFFORD
141.48,2020/9/1,2,56,02E,NHS WARRINGTON
281.16,2020/9/1,5,140,02G,NHS WEST LANCASHIRE
1685.49,2020/9/1,24,784,02H,NHS WIGAN BOROUGH
1287.64,2020/9/1,20,616,02M,NHS FYLDE AND WYRE
1553.32,2020/9/1,19,740,02P,NHS BARNSLEY
253.31,2020/9/1,4,112,02Q,NHS BASSETLAW
275.96,2020/9/1,5,140,02T,NHS CALDERDALE
469.46,2020/9/1,8,224,02X,NHS DONCASTER
3731.57,2020/9/1,56,1780,02Y,NHS EAST RIDING OF YORKSHIRE
246.82,2020/9/1,4,112,03F,NHS HULL
106.38,2020/9/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
60.86,2020/9/1,1,28,03K,NHS NORTH LINCOLNSHIRE
70.74,2020/9/1,1,28,03L,NHS ROTHERHAM
2838.31,2020/9/1,42,1346,03N,NHS SHEFFIELD
534.46,2020/9/1,8,252,03Q,NHS VALE OF YORK
1770.72,2020/9/1,30,847,03R,NHS WAKEFIELD
3186.2,2020/9/1,48,1548,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3276.26,2020/9/1,52,1552,04C,NHS LEICESTER CITY
5302.07,2020/9/1,76,2568,04V,NHS WEST LEICESTERSHIRE
104.02,2020/9/1,1,56,04Y,NHS CANNOCK CHASE
185.96,2020/9/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
121.72,2020/9/1,2,56,05V,NHS STAFFORD AND SURROUNDS
106.38,2020/9/1,2,56,05W,NHS STOKE ON TRENT
2054.27,2020/9/1,34,994,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1536.11,2020/9/1,24,707,06K,NHS EAST AND NORTH HERTFORDSHIRE
1911.94,2020/9/1,24,980,06L,NHS IPSWICH AND EAST SUFFOLK
495.16,2020/9/1,6,252,06N,NHS HERTS VALLEYS
919.85,2020/9/1,16,448,06Q,NHS MID ESSEX
943.9,2020/9/1,15,462,06T,NHS NORTH EAST ESSEX
1158.76,2020/9/1,19,581,07G,NHS THURROCK
2686.72,2020/9/1,39,1365,07H,NHS WEST ESSEX
1000.23,2020/9/1,15,476,07K,NHS WEST SUFFOLK
289.39,2020/9/1,8,140,09D,NHS BRIGHTON AND HOVE
730.77,2020/9/1,11,364,10Q,NHS OXFORDSHIRE
212.72,2020/9/1,2,112,10R,NHS PORTSMOUTH
2819.16,2020/9/1,40,1372,11J,NHS DORSET
500.32,2020/9/1,6,224,11M,NHS GLOUCESTERSHIRE
2975.53,2020/9/1,48,1349,11N,NHS CORNWALL AND THE ISLES OF SCILLY
70.74,2020/9/1,1,28,11X,NHS SOMERSET
223.93,2020/9/1,4,112,12F,NHS WIRRAL
879.53,2020/9/1,11,392,13T,NHS NEWCASTLE GATESHEAD
1426.79,2020/9/1,23,672,14L,NHS MANCHESTER
813.7,2020/9/1,9,392,14Y,NHS BUCKINGHAMSHIRE
1345.9,2020/9/1,17,652,15A,NHS BERKSHIRE WEST
314.15,2020/9/1,4,140,15E,NHS BIRMINGHAM AND SOLIHULL
1367.39,2020/9/1,15,644,15F,NHS LEEDS
13610.12,2020/9/1,212,6304,15M,NHS DERBY AND DERBYSHIRE
1511.68,2020/9/1,17,728,15N,NHS DEVON
981.79,2020/9/1,16,476,16C,NHS TEES VALLEY
2957.25,2020/9/1,45,1372,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1197.53,2020/9/1,19,560,26A,NHS NORFOLK AND WAVENEY
1076.95,2020/9/1,16,504,27D,NHS CHESHIRE
1868.01,2020/9/1,29,874,36J,NHS BRADFORD DISTRICT AND CRAVEN
8120.57,2020/9/1,125,3972,36L,NHS SOUTH WEST LONDON
1098.8,2020/9/1,18,532,42D,NHS NORTH YORKSHIRE
157.3,2020/9/1,4,77,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1425.97,2020/9/1,22,658,70F,NHS WEST SUSSEX
5001.99,2020/9/1,79,2413,71E,NHS LINCOLNSHIRE
4154.63,2020/9/1,66,1960,72Q,NHS SOUTH EAST LONDON
542.55,2020/9/1,10,282,78H,NHS NORTHAMPTONSHIRE
1381.79,2020/9/1,23,672,84H,NHS COUNTY DURHAM
18601.67,2020/9/1,292,8862,91Q,NHS KENT AND MEDWAY
8783.95,2020/9/1,136,4111,92A,NHS SURREY HEARTLANDS
773.82,2020/9/1,6,366,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
1466.3,2020/9/1,21,728,93C,NHS NORTH CENTRAL LONDON
2016.69,2020/9/1,33,980,97R,NHS EAST SUSSEX
291.29,2020/9/1,5,140,99A,NHS LIVERPOOL
407.99,2020/9/1,10,196,99C,NHS NORTH TYNESIDE
1085.59,2020/9/1,19,560,99E,NHS BASILDON AND BRENTWOOD
1345.09,2020/9/1,20,672,99F,NHS CASTLE POINT AND ROCHFORD
893.83,2020/9/1,15,453,99G,NHS SOUTHEND
3391.04,2020/9/1,49,1582,A3A8R,NHS NORTH EAST LONDON
775.77,2020/9/1,11,364,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4733.25,2020/9/1,72,2296,D2P2L,NHS BLACK COUNTRY
2129.94,2020/9/1,30,1008,D4U1Y,NHS FRIMLEY
5202.63,2020/9/1,80,2468,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
5035.68,2020/9/1,71,2382,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
176.08,2020/9/1,3,84,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4020.53,2020/9/1,48,1960,W2U3Z,NHS NORTH WEST LONDON
1043.76,2020/9/1,22,504,X2C4Y,NHS KIRKLEES
6075.15,2020/10/1,108,2804,00L,NHS NORTHUMBERLAND
435.98,2020/10/1,7,224,00N,NHS SOUTH TYNESIDE
577.94,2020/10/1,10,280,00P,NHS SUNDERLAND
442.47,2020/10/1,7,196,00Q,NHS BLACKBURN WITH DARWEN
844.35,2020/10/1,10,420,00R,NHS BLACKPOOL
283.37,2020/10/1,4,140,00T,NHS BOLTON
832.64,2020/10/1,15,401,00V,NHS BURY
70.71,2020/10/1,1,28,00X,NHS CHORLEY AND SOUTH RIBBLE
1415.28,2020/10/1,10,670,00Y,NHS OLDHAM
3137.35,2020/10/1,51,1540,01A,NHS EAST LANCASHIRE
860.06,2020/10/1,17,402,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1011.54,2020/10/1,15,476,01E,NHS GREATER PRESTON
1340.95,2020/10/1,18,648,01G,NHS SALFORD
832.11,2020/10/1,9,420,01H,NHS NORTH CUMBRIA
195.76,2020/10/1,3,84,01J,NHS KNOWSLEY
1217.45,2020/10/1,19,532,01K,NHS MORECAMBE BAY
60.83,2020/10/1,1,28,01T,NHS SOUTH SEFTON
712.33,2020/10/1,11,336,01W,NHS STOCKPORT
550.95,2020/10/1,4,258,01X,NHS ST HELENS
182.5,2020/10/1,3,84,01Y,NHS TAMESIDE AND GLOSSOP
1578.69,2020/10/1,27,707,02A,NHS TRAFFORD
585.25,2020/10/1,6,259,02E,NHS WARRINGTON
281.05,2020/10/1,5,140,02G,NHS WEST LANCASHIRE
1693.73,2020/10/1,26,812,02H,NHS WIGAN BOROUGH
1404.36,2020/10/1,22,672,02M,NHS FYLDE AND WYRE
1424.69,2020/10/1,19,706,02P,NHS BARNSLEY
121.66,2020/10/1,2,56,02Q,NHS BASSETLAW
221.51,2020/10/1,4,112,02T,NHS CALDERDALE
459.39,2020/10/1,8,224,02X,NHS DONCASTER
2897.8,2020/10/1,42,1386,02Y,NHS EAST RIDING OF YORKSHIRE
246.71,2020/10/1,4,112,03F,NHS HULL
160.68,2020/10/1,3,84,03H,NHS NORTH EAST LINCOLNSHIRE
60.83,2020/10/1,1,28,03K,NHS NORTH LINCOLNSHIRE
226.67,2020/10/1,2,112,03L,NHS ROTHERHAM
3104.91,2020/10/1,53,1456,03N,NHS SHEFFIELD
336.68,2020/10/1,6,168,03Q,NHS VALE OF YORK
2234.26,2020/10/1,38,1092,03R,NHS WAKEFIELD
3820.73,2020/10/1,59,1858,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3256.67,2020/10/1,49,1538,04C,NHS LEICESTER CITY
4133.95,2020/10/1,55,2026,04V,NHS WEST LEICESTERSHIRE
207.96,2020/10/1,2,112,04Y,NHS CANNOCK CHASE
79.82,2020/10/1,2,41,05D,NHS EAST STAFFORDSHIRE
108.68,2020/10/1,2,56,05G,NHS NORTH STAFFORDSHIRE
125.05,2020/10/1,2,56,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
121.66,2020/10/1,2,56,05V,NHS STAFFORD AND SURROUNDS
106.34,2020/10/1,2,56,05W,NHS STOKE ON TRENT
2552.84,2020/10/1,39,1204,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
985.25,2020/10/1,14,448,06K,NHS EAST AND NORTH HERTFORDSHIRE
2130.82,2020/10/1,23,1092,06L,NHS IPSWICH AND EAST SUFFOLK
60.83,2020/10/1,1,28,06N,NHS HERTS VALLEYS
884.31,2020/10/1,15,424,06Q,NHS MID ESSEX
444.66,2020/10/1,11,231,06T,NHS NORTH EAST ESSEX
1562.84,2020/10/1,26,770,07G,NHS THURROCK
3339.63,2020/10/1,46,1680,07H,NHS WEST ESSEX
877.12,2020/10/1,13,420,07K,NHS WEST SUFFOLK
632.43,2020/10/1,13,308,09D,NHS BRIGHTON AND HOVE
346.55,2020/10/1,6,168,10Q,NHS OXFORDSHIRE
585.43,2020/10/1,7,308,10R,NHS PORTSMOUTH
3750.51,2020/10/1,51,1848,11J,NHS DORSET
600.23,2020/10/1,8,252,11M,NHS GLOUCESTERSHIRE
2740.74,2020/10/1,45,1260,11N,NHS CORNWALL AND THE ISLES OF SCILLY
106.32,2020/10/1,2,56,11X,NHS SOMERSET
223.85,2020/10/1,4,112,12F,NHS WIRRAL
841.79,2020/10/1,14,392,13T,NHS NEWCASTLE GATESHEAD
1604.42,2020/10/1,28,762,14L,NHS MANCHESTER
1025.02,2020/10/1,13,476,14Y,NHS BUCKINGHAMSHIRE
558.64,2020/10/1,8,252,15A,NHS BERKSHIRE WEST
202.25,2020/10/1,3,84,15E,NHS BIRMINGHAM AND SOLIHULL
642.9,2020/10/1,10,308,15F,NHS LEEDS
14719.19,2020/10/1,232,6966,15M,NHS DERBY AND DERBYSHIRE
1067.13,2020/10/1,16,542,15N,NHS DEVON
1099.94,2020/10/1,18,532,16C,NHS TEES VALLEY
2923.61,2020/10/1,46,1372,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1564.63,2020/10/1,24,728,26A,NHS NORFOLK AND WAVENEY
848.55,2020/10/1,13,392,27D,NHS CHESHIRE
1612.08,2020/10/1,26,756,36J,NHS BRADFORD DISTRICT AND CRAVEN
8170.62,2020/10/1,115,4049,36L,NHS SOUTH WEST LONDON
1380.69,2020/10/1,22,672,42D,NHS NORTH YORKSHIRE
217.32,2020/10/1,2,112,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1405.13,2020/10/1,21,644,70F,NHS WEST SUSSEX
5479.23,2020/10/1,88,2646,71E,NHS LINCOLNSHIRE
4228.34,2020/10/1,67,1988,72Q,NHS SOUTH EAST LONDON
528.05,2020/10/1,10,259,78H,NHS NORTHAMPTONSHIRE
1311.55,2020/10/1,21,644,84H,NHS COUNTY DURHAM
21546.5,2020/10/1,345,10317,91Q,NHS KENT AND MEDWAY
9023.61,2020/10/1,136,4308,92A,NHS SURREY HEARTLANDS
1503.34,2020/10/1,20,707,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
2538.31,2020/10/1,35,1232,93C,NHS NORTH CENTRAL LONDON
1957.69,2020/10/1,32,924,97R,NHS EAST SUSSEX
374.99,2020/10/1,7,175,99A,NHS LIVERPOOL
794.1,2020/10/1,18,383,99C,NHS NORTH TYNESIDE
1506.54,2020/10/1,23,756,99E,NHS BASILDON AND BRENTWOOD
667.37,2020/10/1,11,336,99F,NHS CASTLE POINT AND ROCHFORD
987.66,2020/10/1,17,504,99G,NHS SOUTHEND
3236.97,2020/10/1,50,1516,A3A8R,NHS NORTH EAST LONDON
1168.03,2020/10/1,17,560,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5253.68,2020/10/1,85,2580,D2P2L,NHS BLACK COUNTRY
2166.14,2020/10/1,33,994,D4U1Y,NHS FRIMLEY
4768.03,2020/10/1,71,2269,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
5544.84,2020/10/1,82,2598,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
350.7,2020/10/1,5,168,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3996.31,2020/10/1,54,1890,W2U3Z,NHS NORTH WEST LONDON
1182.45,2020/10/1,24,560,X2C4Y,NHS KIRKLEES
5952.23,2020/11/1,93,2755,00L,NHS NORTHUMBERLAND
573.36,2020/11/1,9,280,00N,NHS SOUTH TYNESIDE
737.75,2020/11/1,13,364,00P,NHS SUNDERLAND
670.8,2020/11/1,11,308,00Q,NHS BLACKBURN WITH DARWEN
827.29,2020/11/1,9,420,00R,NHS BLACKPOOL
399.35,2020/11/1,6,196,00T,NHS BOLTON
583.87,2020/11/1,10,282,00V,NHS BURY
125.3,2020/11/1,2,56,00X,NHS CHORLEY AND SOUTH RIBBLE
2167.26,2020/11/1,16,954,00Y,NHS OLDHAM
3082.26,2020/11/1,51,1512,01A,NHS EAST LANCASHIRE
430.9,2020/11/1,7,188,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
979.74,2020/11/1,16,448,01E,NHS GREATER PRESTON
1140.12,2020/11/1,16,534,01G,NHS SALFORD
962.46,2020/11/1,11,476,01H,NHS NORTH CUMBRIA
196.15,2020/11/1,3,84,01J,NHS KNOWSLEY
1218.94,2020/11/1,19,555,01K,NHS MORECAMBE BAY
60.96,2020/11/1,1,28,01T,NHS SOUTH SEFTON
765.85,2020/11/1,12,364,01W,NHS STOCKPORT
520.29,2020/11/1,4,260,01X,NHS ST HELENS
121.91,2020/11/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
1582.95,2020/11/1,29,714,02A,NHS TRAFFORD
141.7,2020/11/1,2,56,02E,NHS WARRINGTON
404.56,2020/11/1,7,196,02G,NHS WEST LANCASHIRE
1690.59,2020/11/1,24,812,02H,NHS WIGAN BOROUGH
1167.82,2020/11/1,18,560,02M,NHS FYLDE AND WYRE
1598.49,2020/11/1,20,790,02P,NHS BARNSLEY
60.96,2020/11/1,1,28,02Q,NHS BASSETLAW
221.96,2020/11/1,4,112,02T,NHS CALDERDALE
547.58,2020/11/1,9,252,02X,NHS DONCASTER
3269.65,2020/11/1,48,1540,02Y,NHS EAST RIDING OF YORKSHIRE
444.87,2020/11/1,8,189,03F,NHS HULL
106.55,2020/11/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
60.96,2020/11/1,1,28,03K,NHS NORTH LINCOLNSHIRE
70.85,2020/11/1,1,28,03L,NHS ROTHERHAM
3658.07,2020/11/1,57,1711,03N,NHS SHEFFIELD
715.07,2020/11/1,11,336,03Q,NHS VALE OF YORK
2018.99,2020/11/1,33,994,03R,NHS WAKEFIELD
3328.14,2020/11/1,53,1600,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2748.78,2020/11/1,41,1296,04C,NHS LEICESTER CITY
4443.21,2020/11/1,66,2151,04V,NHS WEST LEICESTERSHIRE
165.15,2020/11/1,2,84,04Y,NHS CANNOCK CHASE
55.92,2020/11/1,1,30,05D,NHS EAST STAFFORDSHIRE
54.45,2020/11/1,1,28,05G,NHS NORTH STAFFORDSHIRE
240.7,2020/11/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
121.92,2020/11/1,2,56,05V,NHS STAFFORD AND SURROUNDS
106.55,2020/11/1,2,56,05W,NHS STOKE ON TRENT
2174.87,2020/11/1,34,1064,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1277.67,2020/11/1,18,588,06K,NHS EAST AND NORTH HERTFORDSHIRE
1602.52,2020/11/1,21,812,06L,NHS IPSWICH AND EAST SUFFOLK
121.91,2020/11/1,2,56,06N,NHS HERTS VALLEYS
876.66,2020/11/1,15,422,06Q,NHS MID ESSEX
521.15,2020/11/1,13,259,06T,NHS NORTH EAST ESSEX
1588.24,2020/11/1,24,784,07G,NHS THURROCK
3248.31,2020/11/1,43,1649,07H,NHS WEST ESSEX
938.53,2020/11/1,14,448,07K,NHS WEST SUFFOLK
405.27,2020/11/1,10,196,09D,NHS BRIGHTON AND HOVE
568.67,2020/11/1,9,280,10Q,NHS OXFORDSHIRE
427.97,2020/11/1,11,210,10R,NHS PORTSMOUTH
3445.21,2020/11/1,47,1708,11J,NHS DORSET
847.34,2020/11/1,11,392,11M,NHS GLOUCESTERSHIRE
3223.96,2020/11/1,52,1479,11N,NHS CORNWALL AND THE ISLES OF SCILLY
141.71,2020/11/1,2,56,11X,NHS SOMERSET
278.75,2020/11/1,5,140,12F,NHS WIRRAL
787.24,2020/11/1,13,364,13T,NHS NEWCASTLE GATESHEAD
1593.45,2020/11/1,26,756,14L,NHS MANCHESTER
600.16,2020/11/1,7,308,14Y,NHS BUCKINGHAMSHIRE
1746.68,2020/11/1,19,840,15A,NHS BERKSHIRE WEST
253.71,2020/11/1,3,112,15E,NHS BIRMINGHAM AND SOLIHULL
1580.36,2020/11/1,17,756,15F,NHS LEEDS
13220.18,2020/11/1,209,6122,15M,NHS DERBY AND DERBYSHIRE
1156.93,2020/11/1,16,546,15N,NHS DEVON
876.04,2020/11/1,14,420,16C,NHS TEES VALLEY
3946.72,2020/11/1,57,1876,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1591.24,2020/11/1,24,756,26A,NHS NORFOLK AND WAVENEY
729.67,2020/11/1,12,336,27D,NHS CHESHIRE
1399.69,2020/11/1,24,672,36J,NHS BRADFORD DISTRICT AND CRAVEN
8418.82,2020/11/1,131,4171,36L,NHS SOUTH WEST LONDON
1128.98,2020/11/1,20,525,42D,NHS NORTH YORKSHIRE
272.23,2020/11/1,5,140,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1386.6,2020/11/1,19,644,70F,NHS WEST SUSSEX
6171.83,2020/11/1,96,2968,71E,NHS LINCOLNSHIRE
4372.72,2020/11/1,67,2058,72Q,NHS SOUTH EAST LONDON
267.55,2020/11/1,5,140,78H,NHS NORTHAMPTONSHIRE
1094.64,2020/11/1,18,532,84H,NHS COUNTY DURHAM
20737.57,2020/11/1,332,9854,91Q,NHS KENT AND MEDWAY
