actual_cost,date,items,quantity,row_id,Location_row_name
4152.2,2020/7/1,77,2670,14Y,NHS BUCKINGHAMSHIRE
4697.05,2020/7/1,82,2740,15A,NHS BERKSHIRE WEST
7562.7,2020/7/1,126,4840,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
6884.7,2020/7/1,131,4603,15E,NHS BIRMINGHAM AND SOLIHULL
4902.4,2020/7/1,82,3460,15F,NHS LEEDS
13247.27,2020/7/1,250,9638,15M,NHS DERBY AND DERBYSHIRE
9500.58,2020/7/1,192,6088,15N,NHS DEVON
4399.3,2020/7/1,85,2669,16C,NHS TEES VALLEY
10166.46,2020/7/1,190,7448,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
14295.26,2020/7/1,304,8980,26A,NHS NORFOLK AND WAVENEY
9082.84,2020/7/1,187,6208,27D,NHS CHESHIRE
2622.31,2020/7/1,54,1519,36J,NHS BRADFORD DISTRICT AND CRAVEN
15078.15,2020/7/1,283,13640,36L,NHS SOUTH WEST LONDON
2649.98,2020/7/1,52,1733,42D,NHS NORTH YORKSHIRE
10113.31,2020/7/1,180,6827,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
9367.59,2020/7/1,186,5426,70F,NHS WEST SUSSEX
6495.73,2020/7/1,126,3982,71E,NHS LINCOLNSHIRE
11644.4,2020/7/1,237,7361,72Q,NHS SOUTH EAST LONDON
11677.78,2020/7/1,241,7266,78H,NHS NORTHAMPTONSHIRE
8138.55,2020/7/1,168,6095,84H,NHS COUNTY DURHAM
26138.19,2020/7/1,441,20301,91Q,NHS KENT AND MEDWAY
14794.31,2020/7/1,244,12021,92A,NHS SURREY HEARTLANDS
7372.06,2020/7/1,114,4597,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
11990.98,2020/7/1,202,8729,93C,NHS NORTH CENTRAL LONDON
7351.9,2020/7/1,137,7285,97R,NHS EAST SUSSEX
3535.07,2020/7/1,65,1893,99A,NHS LIVERPOOL
6546.12,2020/7/1,133,6208,99C,NHS NORTH TYNESIDE
4284.78,2020/7/1,83,3078,99E,NHS BASILDON AND BRENTWOOD
2212.9,2020/7/1,31,1804,99F,NHS CASTLE POINT AND ROCHFORD
2966.54,2020/7/1,46,2954,99G,NHS SOUTHEND
11861.76,2020/7/1,224,8467,A3A8R,NHS NORTH EAST LONDON
7061.22,2020/7/1,176,4545,B2M3M,NHS COVENTRY AND WARWICKSHIRE
17826.1,2020/7/1,324,12017,D2P2L,NHS BLACK COUNTRY
9682.24,2020/7/1,149,7494,D4U1Y,NHS FRIMLEY
24765.24,2020/7/1,440,17233,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8033.25,2020/7/1,142,7776,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3406.19,2020/7/1,50,2765,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
12764.23,2020/7/1,193,8463,W2U3Z,NHS NORTH WEST LONDON
2094.55,2020/7/1,50,1302,X2C4Y,NHS KIRKLEES
9230.62,2020/8/1,192,8072,00L,NHS NORTHUMBERLAND
3309.52,2020/8/1,68,2532,00N,NHS SOUTH TYNESIDE
2736.4,2020/8/1,63,2260,00P,NHS SUNDERLAND
1374.83,2020/8/1,28,798,00Q,NHS BLACKBURN WITH DARWEN
2299.99,2020/8/1,47,1330,00R,NHS BLACKPOOL
1670.31,2020/8/1,39,1389,00T,NHS BOLTON
2159.88,2020/8/1,40,1504,00V,NHS BURY
1680.11,2020/8/1,28,1186,00X,NHS CHORLEY AND SOUTH RIBBLE
2445.26,2020/8/1,40,1726,00Y,NHS OLDHAM
3057.1,2020/8/1,47,2250,01A,NHS EAST LANCASHIRE
1098.87,2020/8/1,22,674,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2431.79,2020/8/1,46,1930,01E,NHS GREATER PRESTON
285.2,2020/8/1,6,168,01F,NHS HALTON
7199.7,2020/8/1,177,4552,01G,NHS SALFORD
2426.5,2020/8/1,41,1414,01H,NHS NORTH CUMBRIA
286.72,2020/8/1,4,140,01J,NHS KNOWSLEY
2645.36,2020/8/1,45,1568,01K,NHS MORECAMBE BAY
194.65,2020/8/1,3,112,01T,NHS SOUTH SEFTON
441.89,2020/8/1,8,252,01V,NHS SOUTHPORT AND FORMBY
5805.89,2020/8/1,113,3983,01W,NHS STOCKPORT
1783.78,2020/8/1,16,1262,01X,NHS ST HELENS
2758.36,2020/8/1,52,1907,01Y,NHS TAMESIDE AND GLOSSOP
1698.94,2020/8/1,32,952,02A,NHS TRAFFORD
346.73,2020/8/1,5,196,02E,NHS WARRINGTON
1097.98,2020/8/1,14,672,02G,NHS WEST LANCASHIRE
5890.13,2020/8/1,115,3779,02H,NHS WIGAN BOROUGH
1338.96,2020/8/1,19,784,02M,NHS FYLDE AND WYRE
2369.81,2020/8/1,47,1902,02P,NHS BARNSLEY
675.48,2020/8/1,13,364,02Q,NHS BASSETLAW
240.43,2020/8/1,5,140,02T,NHS CALDERDALE
1405.19,2020/8/1,28,1086,02X,NHS DONCASTER
1260.36,2020/8/1,19,1760,02Y,NHS EAST RIDING OF YORKSHIRE
1036.51,2020/8/1,19,1140,03F,NHS HULL
1819.03,2020/8/1,28,1064,03H,NHS NORTH EAST LINCOLNSHIRE
512.51,2020/8/1,10,280,03K,NHS NORTH LINCOLNSHIRE
944.55,2020/8/1,17,588,03L,NHS ROTHERHAM
5375.89,2020/8/1,92,3861,03N,NHS SHEFFIELD
1039.35,2020/8/1,15,616,03Q,NHS VALE OF YORK
2525.42,2020/8/1,45,1556,03R,NHS WAKEFIELD
3586.34,2020/8/1,70,2506,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3781.73,2020/8/1,64,4288,04C,NHS LEICESTER CITY
5778.35,2020/8/1,123,4695,04V,NHS WEST LEICESTERSHIRE
154.5,2020/8/1,3,84,04Y,NHS CANNOCK CHASE
420.19,2020/8/1,6,252,05D,NHS EAST STAFFORDSHIRE
935.29,2020/8/1,21,553,05G,NHS NORTH STAFFORDSHIRE
952.16,2020/8/1,15,560,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
452.36,2020/8/1,6,266,05V,NHS STAFFORD AND SURROUNDS
1118.29,2020/8/1,24,672,05W,NHS STOKE ON TRENT
7240.81,2020/8/1,126,5539,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
5637.93,2020/8/1,115,3845,06K,NHS EAST AND NORTH HERTFORDSHIRE
2878.69,2020/8/1,49,1780,06L,NHS IPSWICH AND EAST SUFFOLK
3269.02,2020/8/1,50,2209,06N,NHS HERTS VALLEYS
1767.6,2020/8/1,38,1394,06Q,NHS MID ESSEX
3694.96,2020/8/1,70,2177,06T,NHS NORTH EAST ESSEX
2541.8,2020/8/1,51,1742,07G,NHS THURROCK
3735.04,2020/8/1,64,2932,07H,NHS WEST ESSEX
1750.63,2020/8/1,35,1231,07K,NHS WEST SUFFOLK
4460.27,2020/8/1,133,2811,09D,NHS BRIGHTON AND HOVE
4070.76,2020/8/1,71,3449,10Q,NHS OXFORDSHIRE
706.28,2020/8/1,17,378,10R,NHS PORTSMOUTH
14422.74,2020/8/1,264,10598,11J,NHS DORSET
5174.16,2020/8/1,134,4233,11M,NHS GLOUCESTERSHIRE
3860.99,2020/8/1,67,2749,11N,NHS CORNWALL AND THE ISLES OF SCILLY
3148.86,2020/8/1,52,1930,11X,NHS SOMERSET
10971.62,2020/8/1,249,6626,12F,NHS WIRRAL
2754.97,2020/8/1,68,1814,13T,NHS NEWCASTLE GATESHEAD
4410.68,2020/8/1,87,2785,14L,NHS MANCHESTER
3479.81,2020/8/1,65,2022,14Y,NHS BUCKINGHAMSHIRE
4603.18,2020/8/1,89,2674,15A,NHS BERKSHIRE WEST
7520.87,2020/8/1,115,4275,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
7359.05,2020/8/1,139,4907,15E,NHS BIRMINGHAM AND SOLIHULL
3816.02,2020/8/1,76,3230,15F,NHS LEEDS
10651.54,2020/8/1,202,7344,15M,NHS DERBY AND DERBYSHIRE
8885.09,2020/8/1,169,5547,15N,NHS DEVON
5171.82,2020/8/1,97,3713,16C,NHS TEES VALLEY
9211.32,2020/8/1,167,6763,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
13813.25,2020/8/1,279,9443,26A,NHS NORFOLK AND WAVENEY
8359.48,2020/8/1,168,5966,27D,NHS CHESHIRE
2173.09,2020/8/1,47,1227,36J,NHS BRADFORD DISTRICT AND CRAVEN
12328.11,2020/8/1,243,9038,36L,NHS SOUTH WEST LONDON
3293.48,2020/8/1,58,2341,42D,NHS NORTH YORKSHIRE
7790.15,2020/8/1,135,5540,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
8219.84,2020/8/1,172,5557,70F,NHS WEST SUSSEX
4819.26,2020/8/1,86,3045,71E,NHS LINCOLNSHIRE
11958.93,2020/8/1,224,7434,72Q,NHS SOUTH EAST LONDON
10848.99,2020/8/1,207,7708,78H,NHS NORTHAMPTONSHIRE
8791.08,2020/8/1,164,6946,84H,NHS COUNTY DURHAM
22309.4,2020/8/1,390,15127,91Q,NHS KENT AND MEDWAY
10650.16,2020/8/1,187,8428,92A,NHS SURREY HEARTLANDS
8070.53,2020/8/1,111,5626,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
13612.42,2020/8/1,187,9587,93C,NHS NORTH CENTRAL LONDON
4860.26,2020/8/1,97,3298,97R,NHS EAST SUSSEX
3196.14,2020/8/1,60,1673,99A,NHS LIVERPOOL
6091.74,2020/8/1,125,5504,99C,NHS NORTH TYNESIDE
3379.17,2020/8/1,64,2241,99E,NHS BASILDON AND BRENTWOOD
3194.71,2020/8/1,43,3947,99F,NHS CASTLE POINT AND ROCHFORD
2142,2020/8/1,34,2172,99G,NHS SOUTHEND
10673.86,2020/8/1,197,7049,A3A8R,NHS NORTH EAST LONDON
5362.31,2020/8/1,136,3649,B2M3M,NHS COVENTRY AND WARWICKSHIRE
15674.25,2020/8/1,285,11275,D2P2L,NHS BLACK COUNTRY
8709.01,2020/8/1,136,5825,D4U1Y,NHS FRIMLEY
20761.79,2020/8/1,380,14472,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7187.26,2020/8/1,118,7261,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
2834.23,2020/8/1,56,1888,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10066.97,2020/8/1,152,7301,W2U3Z,NHS NORTH WEST LONDON
1800.95,2020/8/1,44,1041,X2C4Y,NHS KIRKLEES
10130.1,2020/9/1,224,9120,00L,NHS NORTHUMBERLAND
3332.47,2020/9/1,77,2300,00N,NHS SOUTH TYNESIDE
2480.35,2020/9/1,63,1867,00P,NHS SUNDERLAND
1426.44,2020/9/1,31,847,00Q,NHS BLACKBURN WITH DARWEN
3018.7,2020/9/1,63,1764,00R,NHS BLACKPOOL
1629.33,2020/9/1,41,1612,00T,NHS BOLTON
2253.83,2020/9/1,43,1839,00V,NHS BURY
1471.52,2020/9/1,23,838,00X,NHS CHORLEY AND SOUTH RIBBLE
2985.39,2020/9/1,48,2070,00Y,NHS OLDHAM
4320.76,2020/9/1,60,2625,01A,NHS EAST LANCASHIRE
1392.28,2020/9/1,24,848,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2530.17,2020/9/1,47,2008,01E,NHS GREATER PRESTON
194.52,2020/9/1,4,112,01F,NHS HALTON
8587.47,2020/9/1,172,5395,01G,NHS SALFORD
2521.67,2020/9/1,42,1470,01H,NHS NORTH CUMBRIA
165.4,2020/9/1,3,84,01J,NHS KNOWSLEY
2823.59,2020/9/1,54,1954,01K,NHS MORECAMBE BAY
194.06,2020/9/1,3,112,01T,NHS SOUTH SEFTON
395.22,2020/9/1,7,224,01V,NHS SOUTHPORT AND FORMBY
6666.31,2020/9/1,115,5022,01W,NHS STOCKPORT
2721.26,2020/9/1,25,1521,01X,NHS ST HELENS
4192.79,2020/9/1,65,4809,01Y,NHS TAMESIDE AND GLOSSOP
1596.53,2020/9/1,30,924,02A,NHS TRAFFORD
345.45,2020/9/1,5,196,02E,NHS WARRINGTON
1782.54,2020/9/1,19,1092,02G,NHS WEST LANCASHIRE
5991.1,2020/9/1,110,4158,02H,NHS WIGAN BOROUGH
2045.36,2020/9/1,31,1204,02M,NHS FYLDE AND WYRE
3046.18,2020/9/1,61,1792,02P,NHS BARNSLEY
882.82,2020/9/1,17,476,02Q,NHS BASSETLAW
542.8,2020/9/1,10,566,02T,NHS CALDERDALE
1070.14,2020/9/1,22,620,02X,NHS DONCASTER
1262.63,2020/9/1,19,1516,02Y,NHS EAST RIDING OF YORKSHIRE
718.82,2020/9/1,12,944,03F,NHS HULL
1469.56,2020/9/1,23,840,03H,NHS NORTH EAST LINCOLNSHIRE
374.88,2020/9/1,7,196,03K,NHS NORTH LINCOLNSHIRE
808.47,2020/9/1,13,476,03L,NHS ROTHERHAM
5025.47,2020/9/1,90,3430,03N,NHS SHEFFIELD
703.65,2020/9/1,11,420,03Q,NHS VALE OF YORK
2773.76,2020/9/1,50,1712,03R,NHS WAKEFIELD
4122.92,2020/9/1,75,4160,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3793.39,2020/9/1,72,3437,04C,NHS LEICESTER CITY
6806.37,2020/9/1,137,6806,04V,NHS WEST LEICESTERSHIRE
238.72,2020/9/1,5,140,04Y,NHS CANNOCK CHASE
434.29,2020/9/1,6,252,05D,NHS EAST STAFFORDSHIRE
979.71,2020/9/1,20,574,05G,NHS NORTH STAFFORDSHIRE
1013.62,2020/9/1,18,588,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
180.58,2020/9/1,4,84,05V,NHS STAFFORD AND SURROUNDS
1643.52,2020/9/1,33,1224,05W,NHS STOKE ON TRENT
8255.82,2020/9/1,151,5566,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
6113.7,2020/9/1,118,5101,06K,NHS EAST AND NORTH HERTFORDSHIRE
2919.1,2020/9/1,55,1770,06L,NHS IPSWICH AND EAST SUFFOLK
3525.68,2020/9/1,61,2456,06N,NHS HERTS VALLEYS
1961.43,2020/9/1,42,1420,06Q,NHS MID ESSEX
3513.11,2020/9/1,66,2186,06T,NHS NORTH EAST ESSEX
2370.08,2020/9/1,49,1414,07G,NHS THURROCK
3750.54,2020/9/1,60,2807,07H,NHS WEST ESSEX
2044.61,2020/9/1,38,1204,07K,NHS WEST SUFFOLK
4899.59,2020/9/1,128,3599,09D,NHS BRIGHTON AND HOVE
4516.69,2020/9/1,75,3513,10Q,NHS OXFORDSHIRE
801.14,2020/9/1,14,431,10R,NHS PORTSMOUTH
15317.92,2020/9/1,258,11105,11J,NHS DORSET
4605.95,2020/9/1,121,3685,11M,NHS GLOUCESTERSHIRE
3947.76,2020/9/1,73,2822,11N,NHS CORNWALL AND THE ISLES OF SCILLY
3113.35,2020/9/1,52,1832,11X,NHS SOMERSET
10824.04,2020/9/1,258,6253,12F,NHS WIRRAL
3422.66,2020/9/1,79,2239,13T,NHS NEWCASTLE GATESHEAD
3958.19,2020/9/1,80,2554,14L,NHS MANCHESTER
4421.66,2020/9/1,82,3122,14Y,NHS BUCKINGHAMSHIRE
6194.88,2020/9/1,105,3583,15A,NHS BERKSHIRE WEST
6729.77,2020/9/1,119,4375,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
8271.6,2020/9/1,153,5983,15E,NHS BIRMINGHAM AND SOLIHULL
4619.16,2020/9/1,77,3413,15F,NHS LEEDS
13362.31,2020/9/1,243,10109,15M,NHS DERBY AND DERBYSHIRE
9372.26,2020/9/1,164,6697,15N,NHS DEVON
4915.79,2020/9/1,101,3534,16C,NHS TEES VALLEY
9790.85,2020/9/1,184,7082,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15669.4,2020/9/1,323,11320,26A,NHS NORFOLK AND WAVENEY
9351.89,2020/9/1,184,6635,27D,NHS CHESHIRE
2326.58,2020/9/1,46,1288,36J,NHS BRADFORD DISTRICT AND CRAVEN
14616.16,2020/9/1,278,12875,36L,NHS SOUTH WEST LONDON
2510.06,2020/9/1,49,1749,42D,NHS NORTH YORKSHIRE
8980.3,2020/9/1,158,6544,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
9213.38,2020/9/1,172,5750,70F,NHS WEST SUSSEX
6534.28,2020/9/1,108,5619,71E,NHS LINCOLNSHIRE
10973.85,2020/9/1,229,6753,72Q,NHS SOUTH EAST LONDON
11633.48,2020/9/1,237,6708,78H,NHS NORTHAMPTONSHIRE
7201.75,2020/9/1,141,6136,84H,NHS COUNTY DURHAM
25007.21,2020/9/1,445,18366,91Q,NHS KENT AND MEDWAY
13955.58,2020/9/1,241,11136,92A,NHS SURREY HEARTLANDS
8944.77,2020/9/1,125,6505,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
14295.52,2020/9/1,225,8870,93C,NHS NORTH CENTRAL LONDON
5699.66,2020/9/1,117,5993,97R,NHS EAST SUSSEX
3145.38,2020/9/1,62,1662,99A,NHS LIVERPOOL
6231.92,2020/9/1,121,5265,99C,NHS NORTH TYNESIDE
4875.19,2020/9/1,80,3165,99E,NHS BASILDON AND BRENTWOOD
2180.43,2020/9/1,33,1818,99F,NHS CASTLE POINT AND ROCHFORD
2182.21,2020/9/1,39,2228,99G,NHS SOUTHEND
11759.56,2020/9/1,203,7590,A3A8R,NHS NORTH EAST LONDON
6877.13,2020/9/1,157,4495,B2M3M,NHS COVENTRY AND WARWICKSHIRE
17054.82,2020/9/1,305,12283,D2P2L,NHS BLACK COUNTRY
9759.72,2020/9/1,163,7329,D4U1Y,NHS FRIMLEY
23325.42,2020/9/1,422,16738,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8073.63,2020/9/1,133,7498,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
4627.14,2020/9/1,82,3681,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10653.62,2020/9/1,172,7002,W2U3Z,NHS NORTH WEST LONDON
1739.49,2020/9/1,40,1022,X2C4Y,NHS KIRKLEES
9803.67,2020/10/1,212,7969,00L,NHS NORTHUMBERLAND
3825.48,2020/10/1,93,3112,00N,NHS SOUTH TYNESIDE
3080.98,2020/10/1,71,3010,00P,NHS SUNDERLAND
1545.5,2020/10/1,31,910,00Q,NHS BLACKBURN WITH DARWEN
3304.94,2020/10/1,72,1911,00R,NHS BLACKPOOL
1600.27,2020/10/1,36,1368,00T,NHS BOLTON
2477.84,2020/10/1,49,2223,00V,NHS BURY
1350.11,2020/10/1,26,1028,00X,NHS CHORLEY AND SOUTH RIBBLE
2826.84,2020/10/1,49,1954,00Y,NHS OLDHAM
3079.74,2020/10/1,49,1876,01A,NHS EAST LANCASHIRE
1557.35,2020/10/1,29,953,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2371.37,2020/10/1,42,2132,01E,NHS GREATER PRESTON
764.09,2020/10/1,9,476,01F,NHS HALTON
7568.98,2020/10/1,172,4770,01G,NHS SALFORD
2259.7,2020/10/1,37,1316,01H,NHS NORTH CUMBRIA
119.94,2020/10/1,2,56,01J,NHS KNOWSLEY
2432.05,2020/10/1,46,1460,01K,NHS MORECAMBE BAY
299.19,2020/10/1,5,168,01T,NHS SOUTH SEFTON
394.34,2020/10/1,7,224,01V,NHS SOUTHPORT AND FORMBY
6410.96,2020/10/1,121,4408,01W,NHS STOCKPORT
2057.11,2020/10/1,24,1675,01X,NHS ST HELENS
3908.3,2020/10/1,67,2623,01Y,NHS TAMESIDE AND GLOSSOP
2014.9,2020/10/1,35,1134,02A,NHS TRAFFORD
389.21,2020/10/1,6,224,02E,NHS WARRINGTON
1645.91,2020/10/1,20,1008,02G,NHS WEST LANCASHIRE
6041.9,2020/10/1,108,3823,02H,NHS WIGAN BOROUGH
1292.6,2020/10/1,23,728,02M,NHS FYLDE AND WYRE
3108.16,2020/10/1,58,2087,02P,NHS BARNSLEY
918.75,2020/10/1,17,490,02Q,NHS BASSETLAW
670.62,2020/10/1,11,1152,02T,NHS CALDERDALE
1402.59,2020/10/1,27,1070,02X,NHS DONCASTER
962.6,2020/10/1,17,832,02Y,NHS EAST RIDING OF YORKSHIRE
1242.57,2020/10/1,23,1766,03F,NHS HULL
1464.59,2020/10/1,23,868,03H,NHS NORTH EAST LINCOLNSHIRE
538.94,2020/10/1,10,280,03K,NHS NORTH LINCOLNSHIRE
686.8,2020/10/1,12,420,03L,NHS ROTHERHAM
5588.15,2020/10/1,99,3555,03N,NHS SHEFFIELD
867.43,2020/10/1,14,518,03Q,NHS VALE OF YORK
2773.16,2020/10/1,50,1784,03R,NHS WAKEFIELD
3824.83,2020/10/1,80,2298,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4760.28,2020/10/1,84,5465,04C,NHS LEICESTER CITY
7578.88,2020/10/1,160,7057,04V,NHS WEST LEICESTERSHIRE
362.94,2020/10/1,6,196,04Y,NHS CANNOCK CHASE
373.41,2020/10/1,5,224,05D,NHS EAST STAFFORDSHIRE
966.72,2020/10/1,21,574,05G,NHS NORTH STAFFORDSHIRE
807.69,2020/10/1,13,476,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
479.34,2020/10/1,5,280,05V,NHS STAFFORD AND SURROUNDS
1028.41,2020/10/1,22,602,05W,NHS STOKE ON TRENT
8077.13,2020/10/1,149,5541,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
5738.57,2020/10/1,122,4149,06K,NHS EAST AND NORTH HERTFORDSHIRE
3108.18,2020/10/1,56,1948,06L,NHS IPSWICH AND EAST SUFFOLK
3708.15,2020/10/1,60,2486,06N,NHS HERTS VALLEYS
2406.6,2020/10/1,49,2009,06Q,NHS MID ESSEX
4289.33,2020/10/1,78,2799,06T,NHS NORTH EAST ESSEX
2983.22,2020/10/1,61,2008,07G,NHS THURROCK
3495.64,2020/10/1,61,2309,07H,NHS WEST ESSEX
2390.81,2020/10/1,46,1647,07K,NHS WEST SUFFOLK
4624.61,2020/10/1,124,2953,09D,NHS BRIGHTON AND HOVE
6149.89,2020/10/1,94,5225,10Q,NHS OXFORDSHIRE
597.93,2020/10/1,15,343,10R,NHS PORTSMOUTH
16501.62,2020/10/1,283,11744,11J,NHS DORSET
5509.71,2020/10/1,125,3485,11M,NHS GLOUCESTERSHIRE
3474.24,2020/10/1,63,2225,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2633.46,2020/10/1,51,1649,11X,NHS SOMERSET
11849.49,2020/10/1,275,7357,12F,NHS WIRRAL
2971.72,2020/10/1,71,2163,13T,NHS NEWCASTLE GATESHEAD
4152.64,2020/10/1,83,2647,14L,NHS MANCHESTER
4166.13,2020/10/1,80,2736,14Y,NHS BUCKINGHAMSHIRE
5926.4,2020/10/1,111,3476,15A,NHS BERKSHIRE WEST
7954.04,2020/10/1,127,5549,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
7401.4,2020/10/1,140,5751,15E,NHS BIRMINGHAM AND SOLIHULL
3957.63,2020/10/1,74,2712,15F,NHS LEEDS
11493.51,2020/10/1,210,8556,15M,NHS DERBY AND DERBYSHIRE
9825.37,2020/10/1,177,6663,15N,NHS DEVON
4996.92,2020/10/1,96,3653,16C,NHS TEES VALLEY
11319.79,2020/10/1,196,7914,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15408.54,2020/10/1,352,9960,26A,NHS NORFOLK AND WAVENEY
8008.25,2020/10/1,169,5785,27D,NHS CHESHIRE
2410.33,2020/10/1,48,1407,36J,NHS BRADFORD DISTRICT AND CRAVEN
16147.13,2020/10/1,312,12447,36L,NHS SOUTH WEST LONDON
3088.01,2020/10/1,59,2215,42D,NHS NORTH YORKSHIRE
9142.07,2020/10/1,158,6618,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
11230.57,2020/10/1,235,7743,70F,NHS WEST SUSSEX
5313.06,2020/10/1,97,3375,71E,NHS LINCOLNSHIRE
11548.52,2020/10/1,245,6714,72Q,NHS SOUTH EAST LONDON
11683.33,2020/10/1,246,9086,78H,NHS NORTHAMPTONSHIRE
7472.47,2020/10/1,145,5939,84H,NHS COUNTY DURHAM
24570.49,2020/10/1,435,17989,91Q,NHS KENT AND MEDWAY
13927.63,2020/10/1,244,11596,92A,NHS SURREY HEARTLANDS
7951.59,2020/10/1,123,4744,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
13238.25,2020/10/1,226,10125,93C,NHS NORTH CENTRAL LONDON
5469.95,2020/10/1,117,4910,97R,NHS EAST SUSSEX
3968.93,2020/10/1,72,2100,99A,NHS LIVERPOOL
6935.51,2020/10/1,132,6690,99C,NHS NORTH TYNESIDE
3934.08,2020/10/1,77,2673,99E,NHS BASILDON AND BRENTWOOD
1513.33,2020/10/1,28,924,99F,NHS CASTLE POINT AND ROCHFORD
2921.77,2020/10/1,48,2846,99G,NHS SOUTHEND
11053.59,2020/10/1,242,7520,A3A8R,NHS NORTH EAST LONDON
7917.07,2020/10/1,170,4722,B2M3M,NHS COVENTRY AND WARWICKSHIRE
18823.65,2020/10/1,337,15051,D2P2L,NHS BLACK COUNTRY
10230.88,2020/10/1,169,7516,D4U1Y,NHS FRIMLEY
25416.58,2020/10/1,452,17432,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7183.77,2020/10/1,117,6280,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3586.46,2020/10/1,57,2869,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
13071.24,2020/10/1,212,9892,W2U3Z,NHS NORTH WEST LONDON
2283.43,2020/10/1,52,1447,X2C4Y,NHS KIRKLEES
10240.33,2020/11/1,230,8925,00L,NHS NORTHUMBERLAND
3189.33,2020/11/1,65,2204,00N,NHS SOUTH TYNESIDE
3161.73,2020/11/1,70,3033,00P,NHS SUNDERLAND
1423.64,2020/11/1,28,840,00Q,NHS BLACKBURN WITH DARWEN
2894.37,2020/11/1,59,1680,00R,NHS BLACKPOOL
1511.51,2020/11/1,44,1305,00T,NHS BOLTON
1696.97,2020/11/1,36,982,00V,NHS BURY
1721.69,2020/11/1,27,1254,00X,NHS CHORLEY AND SOUTH RIBBLE
2726.51,2020/11/1,47,1896,00Y,NHS OLDHAM
3050.91,2020/11/1,48,1848,01A,NHS EAST LANCASHIRE
1193.65,2020/11/1,25,736,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2414.3,2020/11/1,47,2216,01E,NHS GREATER PRESTON
404.35,2020/11/1,6,252,01F,NHS HALTON
8244.32,2020/11/1,182,5258,01G,NHS SALFORD
2207.74,2020/11/1,38,1288,01H,NHS NORTH CUMBRIA
119.96,2020/11/1,2,56,01J,NHS KNOWSLEY
3000.9,2020/11/1,59,2040,01K,NHS MORECAMBE BAY
253.81,2020/11/1,4,140,01T,NHS SOUTH SEFTON
559.39,2020/11/1,10,308,01V,NHS SOUTHPORT AND FORMBY
6065.7,2020/11/1,109,4414,01W,NHS STOCKPORT
1679.03,2020/11/1,21,1179,01X,NHS ST HELENS
3327.37,2020/11/1,65,2745,01Y,NHS TAMESIDE AND GLOSSOP
1499.48,2020/11/1,29,868,02A,NHS TRAFFORD
299.68,2020/11/1,4,168,02E,NHS WARRINGTON
